RICE_AREA ,WHEAT_AREA,KHARIF_SORGHUM AREA ,RABI_SORGHUM_AREA,SORGHUM_AREA,PEARL_MILLET_AREA,MAIZE_AREA,FINGER_MILLET AREA,BARLEY_AREA,CHICKPEA_AREA,PIGEONPEA_AREA,MINOR_PULSES_AREA,GROUNDNUT_AREA,SESAMUM_AREA,RAPESEED_AND_MUSTARD_AREA,SAFFLOWER_AREA,CASTOR_AREA,LINSEED_AREA,SUNFLOWER_AREA,SOYABEAN_AREA,OILSEEDS_AREA,SUGARCANE_AREA,COTTON_AREA,FRUITS_AREA,VEGETABLES_AREA,FRUITS_AND_VEGETABLES AREA,POTATOES_AREA,ONION_AREA,FODDER_AREA
179.15,0.66,0,0,0,0,0.72,0,0,0.04,0.13,4.3,0,0.44,28.41,0,0,0.04,0,0,33.36,0.41,0.06,4.73,10.59,15.32,5.34,0,1.05
174.11,1.94,0,0,0,0,0.72,0,0,0.05,0.11,3.48,0,0.43,30.6,0,0,0.04,0,0,34.68,0.34,0.07,6.82,15.19,21.99,5.42,0,0.73
177.12,0.95,0,0,0,0,0.75,0,0,0.05,0.12,3.52,0,0.49,30.27,0,0,0.02,0,0,34.47,0.38,0.06,6.34,15.16,21.5,5.42,0,0.81
188.74,1.42,0,0,0,0,0.78,0,0,0.03,0.13,3.52,0,0.51,30.45,0,0,0.03,0,0,34.65,0.36,0.06,6.5,15.25,21.75,5.45,0,0.81
176.97,5.14,0,0,0,0,0.88,0,0,0.03,0.13,4.8,0,0.53,33.41,0,0,0.02,0,0,38.9,0.37,0.05,6.55,16.16,22.71,6.32,0,0.81
169.38,4.38,0,0,0,0,0.77,0,0,0.03,0.12,5.01,0,0.51,32.16,0,0.41,0.02,0,0,33.1,0.37,0.06,6.66,16.47,23.12,6.53,0.34,0.81
152.09,4.67,0,0,0,0,0.83,0,0,0.02,0.12,5.13,0,0.53,30.17,0,0.4,0.03,0,0,31.12,0.32,0.06,6.65,17.2,23.84,6.22,0.39,0.81
196.33,3.91,0,0,0,0,0.82,0,0,0.02,0.1,4.72,0,0.52,29.32,0,0.4,0.03,0,0,30.26,0.36,0.06,6.74,15.3,22.04,6.26,0.35,0.81
201.54,2.1,0,0,0,0,0.78,0,0,0.03,0.11,4.55,0,0.53,27.78,0,0.35,0.04,0,0,28.7,0.38,0.06,7.01,15.43,22.44,6.39,0.36,0.81
191.43,1.98,0,0,0,0,0.78,0,0,0.03,0.1,4.09,0,0.49,26.71,0,0.35,0.06,0,0,27.6,0.35,0.06,6.85,15.63,22.48,6.55,0.38,0.81
190.57,2.15,0,0,0,0,0.81,0,0,0.02,0.09,3.82,0,0.5,26.02,0,0.34,0.04,0,0,26.9,0.37,0.05,6.91,15.84,22.76,6.8,0.37,0.81
185.96,3.25,0,0,0,0,0.81,0,0,0.02,0.09,4.24,0,0.48,26.82,0,0.34,0.04,0,0,27.68,0.37,0.04,6.94,17.34,24.28,8.28,0.39,0.81
192.82,1.63,0,0,0,0,0.76,0,0,0.02,0.1,3.66,0,0.49,26.59,0,0.33,0.04,0,0,27.45,0.34,0.03,7.42,21.69,29.11,8.18,0.31,0.81
204.08,0.42,0,0,0,0,0.74,0,0,0.02,0.1,7.22,0,0.42,27.63,0,0.35,0.05,0,0,35.78,0.39,0.03,7.28,21.99,29.27,7.9,0.35,2.82
199.57,1,0,0,0,0,0.73,0,0,0.02,0.09,5.03,0,0.47,31.62,0,0.29,0.04,0,0,32.41,0.42,0.02,7.53,21.67,0,8.43,0.32,0.81
196.05,1.44,0,0,0,0,0.56,0,0,0.02,0.09,5.91,0,0.37,36.08,0,0.23,0.03,0,0,42.72,0.42,0.02,7.7,22.84,30.54,9.44,0.5,0.81
195.78,0.98,0,0,0,0,0.36,0,0,0.02,0.08,4.17,0,0.4,41.61,0,0.21,0,0,0,46.08,0.42,0.02,9.44,23.03,32.48,9.52,0.23,0.92
209.55,0.93,0,0,0,0,0.38,0,0,0.04,0.08,0,0,0.37,40.24,0,0.11,0.02,0,0,40.63,0.43,0.03,7.45,20.83,28.28,9.54,0.32,0.22
217.52,0.56,0,0,0,0,0.38,0,0,0.03,0.25,0,0,0.4,40.63,0,0.19,0.06,0,0,41.08,0.45,0.02,0,0,0,10.96,0.33,0.22
229.3,0.48,0,0,0,0,0.39,0,0,0.03,0.16,0,0,0.36,42.4,0,0.14,0.05,0,0,0,0.41,0.02,0,0,0,19.9,0.34,0
225.3,0.41,0,0,0,0,0.44,0,0,0.05,0.08,7.81,0,0.37,55.23,0,0.12,0.03,0,0,55.75,0.43,0.03,5.6,22.52,28.11,17.27,0.33,0.07
223.45,0.15,0,0,0,0,0.48,0,0,0.02,0.07,8.74,0,0.27,43.1,0,0.11,0.02,0,0,43.5,0.42,0.03,6.61,21.27,27.87,16.05,0.28,0.07
209.71,0.11,0,0,0,0,0.4,0,0,0.02,0.06,9.88,0,0.28,41.95,0,0.11,0.03,0,0,42.36,0.5,0.02,6.43,22.66,29.09,17.21,0.61,0.07
211.61,0.04,0,0,0,0,0.62,0,0,0.03,0.05,6.47,0,0.21,42.58,0,0.09,0.03,0,0,42.9,0.69,0.01,6.45,21.87,28.31,16.5,0.53,0.07
193.62,0.04,0,0,0,0,0.57,0,0,0.01,0.05,11.37,0,0.36,41.43,0,0.07,0.01,0,0,0,0.69,0.01,5.96,22.41,28.38,14.41,0.3,0.06
190.66,0.01,0,0,0,0,0.46,0,0,0.01,0.07,20.61,0,0.42,40.82,0,0.05,0.03,0,0,0,0.56,0.01,5.52,20.42,25.94,13.5,0.28,0.06
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1,-1,3.6,2.67,6.27,0.4,0.03,0.01
0,0,0,0,0,0,-1,0,0,-1,-1,1,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,3.59,2.77,6.36,0.49,0.03,0.01
0,0,0,0,0,0,-1,0,0,-1,-1,1,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,3.59,2.8,6.4,0.49,0.03,0.01
0,0,0,0,0,0,-1,0,0,-1,-1,1,0,0.28,-1,-1,-1,-1,0,0,0.28,-1,-1,4,2.76,6.76,0.48,0.03,0.01
10.75,0.02,0,0,0,0,1.05,0,0,0.02,0.08,0.25,0,0.28,0.35,0.03,0.05,-1,0,0,0.71,-1,0.42,1.6,0.62,2.22,0.04,0.01,0
11.85,0.06,0,0,0,0,1.02,0,0,0.04,0.08,0.24,0,0.3,0.3,0.03,0.05,-1,0,0,0.68,-1,1.3,1.6,0.78,2.38,0.2,0.01,0
17.83,0.03,0,0,0,0,0.95,0,0,0.02,0.02,0.1,0,0.29,0.55,0.01,0.07,-1,0,0,0.92,-1,0.62,1.09,1.32,2.4,0.06,0.01,0
13.08,0.04,0,0,0,0,0.85,0,0,0.03,0.02,0.09,0,0.3,0.6,0.02,0.04,-1,0,0,0.96,-1,0.65,1.01,0.79,1.81,0.06,0.01,0
13.5,0.03,0,0,0,0,0.95,0,0,0.03,0.02,0.26,0,0.3,0.7,0.02,0.04,-1,0,0,1.06,-1,0.66,1.44,1.38,2.82,0.07,0.01,0
13.6,0,0,0,0,0,1,0,0,0,0,0.33,0,0.3,0.6,0,0.1,0,0,0,1.02,0.1,0.7,1.49,1.45,2.94,0.06,0.01,0
14.1,0.02,0,0,0,0,0.85,0,0,0.02,0.02,0.24,0,0.3,0.65,0.02,0.07,-1,0,0,1.04,-1,0.77,1.48,1.47,2.95,0.06,0.01,0
13.2,0.02,0,0,0,0,0.86,0,0,0.02,0.03,0.25,0,0.31,1.06,0.02,0.08,-1,0,0,1.47,-1,1,1.45,1.49,2.94,0.06,0.01,0
13.41,0.02,0,0,0,0,0.91,0,0,0.02,0.05,0.26,0,0.31,1.26,0.02,0.08,-1,0,0,1.67,-1,1.03,1.47,1.44,2.91,0.06,0.01,0
13.16,0.02,0,0,0,0,0.79,0,0,0.03,0.05,0.26,0,0.32,1.26,0.02,0.08,-1,0,0,1.68,-1,1.06,1.57,1.52,3.09,0.07,0.01,0.1
13.66,0.01,0,0,0,0,0.6,0,0,0.02,0.07,0.26,0,0.33,1.28,0.02,0.09,-1,0,0,1.72,-1,1.2,1.6,1.52,3.12,0.07,0.01,0.1
12.76,0.01,0,0,0,0,0.7,0,0,0.01,0.07,0.29,0,0.34,1.3,0.03,0.09,-1,0,0,1.75,-1,1.26,1.58,1.54,3.12,0.08,0.01,0.09
12.79,0.02,0,0,0,0,0.82,0,0,0.04,0.19,0.56,0,0.43,1.59,0.02,0.09,-1,0,0,2.13,-1,1.36,0,3.42,3.42,0.08,0.83,-1
13.03,0.04,0,0,0,0,0.88,0,0,0.21,0.2,0.61,0,0.43,1.76,0.02,0.1,-1,0,0,2.3,-1,1.36,1.59,0.09,1.68,0.09,-1,-1
12.77,0.04,0,0,0,0,0.91,0,0,-1,0.16,1.55,0,0.42,1.79,0.02,0.13,-1,0,0,2.36,-1,1.15,2.75,0.26,3.01,0.1,0.02,-1
13.53,0.04,0,0,0,0,0.9,0,0,0,0.16,0.51,0,0.43,1.76,0.02,0.13,-1,0,0,2.33,-1,1.19,0,0.13,0.13,0.13,-1,-1
13.1,0.04,0,0,0,0,0.95,0,0,0.19,0.17,0.4,0,0.37,1.88,0.02,0.12,-1,0,0,2.39,-1,0.98,2.18,0.9,3.08,0.21,0.18,-1
12.68,0.03,0,0,0,0,0.84,0,0,0.15,0.19,0.39,0,0.39,1.89,0.01,0.11,-1,0,0,2.4,-1,1.08,3.59,0.61,4.2,0.25,0.15,-1
13.98,0.03,0,0,0,0,1.16,0,0,0.16,0.2,0.4,0,0.4,1.95,-1,-1,-1,0,0,3.11,-1,0.99,1.44,0.41,1.85,0.28,0.05,-1
13.36,0.05,0,0,0,0,1.16,0,0,0.16,0.2,0.4,0,0.42,1.99,-1,-1,-1,0,0,3.16,-1,0.83,2.46,0.53,2.99,0.28,0.17,-1
13.34,0.05,0,0,0,0,1.26,0,0,0.02,0.21,1.1,0,0.42,2.12,0,0,0,0,0,3.87,0,0.78,0,0.29,0.29,0.29,0,0
14.05,0.06,0,0,0,0,1.35,0,0,0.02,0.21,0.52,0,0.47,2.22,0,0,0.01,0,0,3.44,0,0.8,1.7,1.05,2.75,0.29,0.22,0
14.84,0.06,0,0,0,0,1.41,0,0,0.01,0.2,0.44,0,0.47,2.44,0,0,0.01,0,0,3.56,0.93,0.71,4.03,1.21,5.23,0.29,0,0.13
15.05,0.05,0,0,0,0,1.39,0,0,0.01,0.25,0.45,0,0.51,2.22,0,0,0,0,0,3.44,0.93,0.62,6.88,0.92,7.8,0.19,0,0.08
14.97,0.07,0,0,0,0,1.62,0,0,0.54,0.2,0.1,0,0.54,2.22,0,0,0.01,0,0,3.44,1.02,0.52,7,1,8,0.2,0,0.08
14.7,0.07,0,0,0,0,1.56,0,0,0.02,0.23,0.46,0,0.45,2.15,0,0,0.01,0,0,3.31,1.03,0.49,7.15,0.98,8.13,0.21,0,0
13.9,0.07,0,0,0,0,1.31,0,0,0.03,0.25,0.38,0,0.51,2.11,0,0,0.01,0,0,3.28,1.26,0.41,7.1,0.93,8.03,0.15,0,0
14.15,0.06,0,0,0,0,1.3,0,0,0.03,0.25,0.4,0,0.51,2.1,0,0.09,0.01,0,0,2.7,1.27,0.4,7.17,1,8.17,0.22,0.01,0
11.86,0.05,0,0,0,0,1.43,0,0,0.02,0.12,0.43,0,0.52,2.09,0,0.09,0.01,0,0,2.7,1.29,0.35,7.26,1.11,8.37,0.25,0.01,0
13.83,0.06,0,0,0,0,1.43,0,0,0.01,0.22,0.46,0,0.5,2.18,0,0.09,0,0,0,2.77,1.81,0.35,7.65,1.02,8.66,0.19,0.02,0
13.95,0.06,0,0,0,0,1.54,0,0,0,0.26,0.47,0,0.54,2.33,0,0.09,0,0,0,2.96,1.78,0.37,7.01,1.05,8.05,0.21,0.02,0
14.06,0.06,0,0,0,0,1.55,0,0,0,0.26,0.48,0,0.55,2.33,0,0.09,0,0,0,2.97,1.78,0.37,7.2,1.07,8.26,0.23,0.02,0
14.45,0.06,0,0,0,0,1.55,0,0,0,0.26,0.49,0,0.55,2.33,0,0.09,0,0,0,2.97,1.79,0.35,7.1,1.1,8.2,0.25,0.02,0
12.83,0.06,0,0,0,0,1.41,0,0,0,0.24,0.49,0,0.53,2.33,0,0.09,0,0,0,2.96,1.73,0.25,7.39,1.11,8.5,0.26,0.02,0
14.4,0.06,0,0,0,0,1.53,0,0,0,0.25,0.5,0,0.53,2.34,0,0.09,0,0,0,2.95,1.75,0.25,7.46,3.49,10.94,0.26,0.02,0
14.49,0.05,0,0,0,0,1.54,0,0,0.01,0.25,0.96,0,0.53,2.34,0,0.09,0,0,0,4.17,1.75,0.24,7.3,3.68,10.97,0.25,0.03,0
13.99,0.05,0,0,0,0,1.54,0,0,0.01,0.25,0.64,0,0.53,2.34,0,0.09,0,0,0,2.96,2.08,0.24,7.25,3.47,0,0.26,0.02,0
14.53,0.04,0,0,0,0,1.56,0,0,0.01,0.26,0.4,0,0.55,2.34,0,0.09,0,0,0,3.64,2.08,0.23,7.47,3.54,11.01,0.26,0.13,0
14.54,0.05,0,0,0,0,1.56,0,0,0.01,0.26,0.26,0,0.55,2.34,0,0.09,0,0,0,2.95,2.09,0.23,7.44,3.53,10.97,0.26,0.03,0
15.98,0.04,0,0,0,0,1.71,0,0,0.01,0.34,0,0,0.57,2.97,0,0.09,0,0,0,3.54,2.15,0.23,11.62,8.01,19.63,4.27,0.04,0
15.25,0.04,0,0,0,0,1.84,0,0,0.01,0.28,0,0,0.58,2.89,0,0.09,0,0,0,3.47,3.63,0.22,0,0,0,4.41,0.03,0
15.57,0.03,0,0,0,0,1.97,0,0,0.01,0.26,0,0,0.68,2.53,0,0.1,0,0,0,0,2.78,0.22,0,0,0,4.3,0.03,0
16.19,0,0,0,0,0,3.39,0,0,0.01,0.39,1.25,0,0.76,3.68,0,0.04,0,0,0,4.49,3,0.22,11.11,3.14,14.25,1.8,0.06,0
15.82,0,0,0,0,0,3.44,0,0,0,0.42,1.43,0,0.84,4.14,0,0.05,0,0,0,2.03,3.42,0.01,11.67,3.03,14.71,1.93,0.08,0
14.7,0.01,0,0,0,0,3.41,0,0,0,0.45,1.02,0,1.04,3.07,0,0.05,0,0,0,4.23,3.6,0.06,12.06,2.87,14.93,1.87,0.01,0
14.61,0,0,0,0,0,3.45,0,0,0,0.44,1.01,0,1.05,3.05,0,0.05,0,0,0,4.15,3.68,0.06,12.28,2.96,15.25,1.92,0.06,0
15.03,0,0,0,0,0,3.45,0,0,0,0.44,1.18,0,0.97,3.42,0,0.05,0,0,0,0,3.57,0.06,11.48,2.99,14.47,1.9,0.05,0
13.79,0,0,0,0,0,3.45,0,0,0,0.44,1.28,0,1.02,3.05,0,0.05,0,0,0,0,4.22,0.06,11.78,2.98,14.77,1.92,0.05,0
202.03,0.05,0,0,0,0,0.2,0,0,0.22,0.12,12.81,0,1.17,23.54,0.18,0.13,-1,0,0,25.02,-1,0.08,3.52,8.01,11.54,2.14,0.44,0.02
201.88,0.19,0,0,0,0,0.12,0,0,0.24,0.13,13.39,0,1.36,24.56,0.18,0.14,-1,0,0,26.24,-1,0.09,3.54,7.82,11.36,2.18,0.45,0.06
214.7,0.13,0,0,0,0,0.16,0,0,0.19,0.14,15.17,0,0.98,23.82,0.16,0.13,-1,0,0,25.09,-1,0.09,3.47,8.1,11.57,1.97,0.5,0.05
212.97,0.25,0,0,0,0,0.1,0,0,0.18,0.15,15.72,0,1.05,24.27,0.1,0.1,-1,0,0,25.52,-1,0.06,3.27,8.09,11.36,1.63,0.57,0.05
212.99,1.54,0,0,0,0,0.23,0,0,0.19,0.22,12.5,0,1.22,23,0.1,0.12,-1,0,0,24.44,-1,0.03,3.14,7.65,10.79,1.06,0.67,0.04
205,4,0,0,0,0,0.17,0,0,0.13,0.43,15.47,0,1.64,24.1,0.1,0.1,-1,0,0,25.94,-1,0.03,7.05,8.64,15.7,1.7,0.55,0.1
222.65,10,0,0,0,0,0.48,0,0,0.4,0.43,16.8,0,2.71,20.77,0.03,0.1,-1,0,0,23.6,-1,0.22,4.73,6.28,11.01,1.6,0.49,0.1
257.55,5.5,0,0,0,0,0.54,0,0,0.28,0.33,13.27,0,1.95,26,0.09,0.07,-1,0,0,28.11,-1,0.12,3.57,5.12,8.68,1.35,0.56,0
240.31,9.7,0,0,0,0,0.71,0,0,0.23,0.37,14.6,0,1.37,21.1,0.19,0.08,-1,0,0,22.74,-1,0.21,4.01,6.08,10.09,1.98,0.57,0.37
262.9,9.5,0,0,0,0,0.9,0,0,0.2,0.4,14.18,0,1.6,27,0,0.1,0.4,0,0,24.54,9,0.2,3.66,7.8,11.46,2.02,0.58,0.24
253.56,10.92,0,0,0,0,0.88,0,0,0.21,0.51,14.78,0,1.78,25.1,0.34,0.13,-1,0,0,27.35,-1,0.18,4.88,8.98,13.86,2.87,0.61,0.35
252.95,10.47,0,0,0,0,0.99,0,0,0.23,0.58,16.14,0,1.69,26.02,0.2,0.15,-1,0,0,28.06,-1,0.19,4.37,9.6,13.97,2.78,0.46,0.38
254.55,10.62,0,0,0,0,0.94,0,0,0.25,0.63,16.41,0,1.77,26.7,0.22,0.19,-1,0,0,28.88,-1,0.21,4.3,9.8,14.1,2.96,0.45,0.38
251.36,7.41,0,0,0,0,0.86,0,0,0.33,0.95,15.81,0,1.93,33.6,0.23,0.19,-1,0,0,35.95,-1,0.25,4.01,10.38,14.39,3.48,0.58,0.2
256.91,12.15,0,0,0,0,0.83,0,0,0.44,1.18,16.83,0,1.99,34.41,0.24,0.18,-1,0,0,36.82,-1,0.25,4.14,10.84,14.98,3.18,0.72,0.21
271.8,18,0,0,0,0,0.8,0,0,0.45,1.16,17.4,0,2,32,0.28,0.19,-1,0,0,34.47,-1,0.25,4.79,11.33,16.12,3.8,0.73,0.2
277.65,19.72,0,0,0,0,1.17,0,0,0.5,1.69,20.03,0,2.02,35.46,0.26,0.2,-1,0,0,37.93,-1,0.25,1.37,7.28,8.65,3.85,0.84,-1
283.19,17.07,0,0,0,0,0.95,0,0,0.77,3.66,16.89,0,1.48,42.25,0.45,0.14,-1,0,0,44.32,-1,0.25,1.6,4.26,5.86,4.26,-1,-1
274.41,18.78,0,0,0,0,1.14,0,0,0.74,3.9,17.73,0,1.88,38.8,1.14,0.17,-1,0,0,41.98,-1,0.26,2.61,5.49,8.1,5.33,0.03,-1
284.99,13.02,0,0,0,0,1.12,0,0,0.61,3.65,17.32,0,1.76,35.65,0.66,0.14,-1,0,0,38.21,-1,0.26,0,4.98,4.98,4.98,-1,-1
267.2,26.83,0,0,0,0,0.71,0,0,0.29,2.97,26.12,0,1.32,36.08,0.51,0.13,-1,0,0,38.03,-1,0.24,2.21,7.79,10,7.02,0.22,-1
271.59,18.72,0,0,0,0,0.87,0,0,0.3,3,18.72,0,1.37,36.16,0.59,0.13,-1,0,0,38.25,-1,0.12,4.99,5.51,10.5,5.13,0.17,-1
283.67,21.85,0,0,0,0,0.9,0,0,0.34,3.15,16.56,0,1.32,36.59,0.58,-1,-1,0,0,58.53,-1,0.1,2.76,5.33,8.09,5.08,0.09,-1
300.89,21.29,0,0,0,0,0.65,0,0,0.4,2.68,15.21,0,1.33,33.88,0.62,-1,-1,0,0,54.11,-1,0.1,5,5.55,10.55,5.05,0.35,-1
331.8,18.56,0,0,0,0,0.76,0,0,0.43,2.8,16.5,0,1.48,35,0,0,0.83,0,0,57.03,0,0.11,1.46,5.02,6.48,5.02,0,0
347.64,20.25,0,0,0,0,0.52,0,0,0.43,2.45,16.35,0,1.51,37.29,0,0,0.78,0,0,58.79,0,0.07,1.69,6.43,8.12,5.22,0.44,0
338.12,19.21,0,0,0,0,0.59,0,0,0.42,2.43,14.94,0,1.48,36.93,0,0,0.99,0,0,57.17,10.82,0.1,10.7,16.71,27.4,6.13,0,0.88
349.01,14.93,0,0,0,0,0.63,0,0,0.32,2.08,15.63,0,1.71,36.93,0,0,1.08,0,0,57.73,11.1,0.2,10.38,19.38,29.75,6.57,0,0.84
340.55,15.08,0,0,0,0,0.67,0,0,0.37,2.1,15.38,0,1.96,36.13,0,0,1.06,0,0,56.98,11.3,0.1,12.95,20.09,33.04,6.48,0,0.83
348.86,16.14,0,0,0,0,0.55,0,0,0.32,1.83,14.57,0,1.88,32.51,0,0,1.24,0,0,52.32,11.12,0.1,11.79,21.6,33.39,7.71,0,0.83
332.35,15.4,0,0,0,0,0.56,0,0,0.31,2.16,15.65,0,2.04,34.65,0,0,1.26,0,0,56.06,10.33,0.11,12.3,21.2,33.5,7.42,0,0.83
326.3,13.76,0,0,0,0,0.56,0,0,0.32,1.83,15.63,0,1.83,35.09,0,0.06,1.13,0,0,36.9,10.71,0.1,12.57,21.73,34.3,7.04,1.58,0.83
352.04,14.69,0,0,0,0,0.56,0,0,0.35,2.57,17.05,0,1.88,38.73,0,0.06,1.23,0,0,41.91,10.45,0.08,12.12,22.06,34.19,6.92,1.73,0.83
362.24,12.2,0,0,0,0,0.58,0,0,0.25,2.12,14.15,0,1.5,33.91,0,0.06,0.89,0,0,36.36,10.65,0.07,12.11,20.58,32.69,6.86,1.42,0.83
352.04,10.34,0,0,0,0,0.6,0,0,0.26,1.89,11.46,0,1.44,30.83,0,0.06,0.95,0,0,33.27,9.75,0.06,12.11,21.02,33.13,7.26,1.46,0.83
323.02,9.7,0,0,0,0,0.62,0,0,0.21,1.78,11.6,0,1.29,33.58,0,0.06,0.89,0,0,35.81,9.79,0.06,12.05,20.39,32.44,6.79,1.34,0.83
339.55,9.79,0,0,0,0,0.61,0,0,0.25,1.78,12.13,0,1.1,33.81,0,0.06,0.85,0,0,35.81,9.27,0.06,11.96,20.13,32.2,6.55,1.36,0.83
336.18,9.73,0,0,0,0,0.68,0,0,0.26,1.73,10.79,0,1.25,33.87,0,0.06,0.68,0,0,35.85,8.71,0.05,12.16,19.86,32.03,6.31,1.37,0.83
301.44,10.16,0,0,0,0,0.58,0,0,0.25,1.55,12.32,0,1.22,33.06,0,0.05,0.66,0,0,34.99,7.54,0.02,8.75,31.99,40.73,6.07,1.32,0.83
272.18,5.63,0,0,0,0,0.53,0,0,0.23,1.39,16.71,0,1.43,19.87,0,0.05,1.07,0,0,40.75,6.65,0.02,7.57,31.02,38.58,4.59,1.17,0.83
237.17,8.55,0,0,0,0,0.44,0,0,0.24,1.31,10.6,0,1.5,24.86,0,0.05,1.08,0,0,27.47,6.79,0.02,7.57,49.03,0,5.53,1.2,0.83
276.64,7.6,0,0,0,0,0.42,0,0,0.22,1.26,6.77,0,1.27,21.67,0,0.05,1.07,0,0,32.33,6.96,0.04,8.12,31.45,39.56,5.74,0.21,0.83
271.93,3.44,0,0,0,0,0.11,0,0,0.09,0.33,4.15,0,1.28,18.77,0,0.04,0,0,0,23.37,8.37,0.04,8.33,31.46,39.79,7,1.19,0.86
260.81,12.86,0,0,0,0,0.45,0,0,0.17,1.04,0,0,1.24,25.28,0,0.06,0.76,0,0,27.28,7.82,0.03,8.84,31.23,40.07,5.89,0.8,0.86
274.15,8.48,0,0,0,0,0.49,0,0,0.17,1.06,0,0,1.2,19.01,0,0.04,1.01,0,0,21.2,7.52,0.03,0,0,0,5.4,0.92,0.86
282.09,8.48,0,0,0,0,0.5,0,0,0.18,0.63,0,0,1.37,18.63,0,0.03,1,0,0,0,7.51,0.03,0,0,0,6.74,1,0
259.56,6.64,0,0,0,0,0.7,0,0,0.18,0.61,11.17,0,1.36,20.65,0,0.03,0.91,0,0,23.65,7.49,0.03,10.66,18.79,29.45,7.21,1.05,0.17
286.77,6.27,0,0,0,0,0.72,0,0,0.14,0.67,11.26,0,1.35,21.96,0,0.03,0.8,0,0,24.84,7.07,0.02,11.47,18.96,30.43,7.33,1.12,0.17
291.65,4.1,0,0,0,0,0.79,0,0,0.14,0.67,10.73,0,1.33,23.13,0,0.03,0.72,0,0,25.82,6.86,0.01,10.84,20.82,31.67,9.1,1.15,0.17
287.8,3.33,0,0,0,0,0.95,0,0,0.29,0.68,9.13,0,1.26,25.34,0,0.01,0.57,0,0,27.65,6.06,0.02,10.54,21.31,31.84,9.8,1.07,0.17
287.34,2.71,0,0,0,0,1.1,0,0,0.22,0.38,9.09,0,1.07,27.06,0,0.01,0.42,0,0,0,8.03,0.01,16.11,23.3,39.41,9.62,0.96,0.07
286.16,3.38,0,0,0,0,1.11,0,0,0.22,0.55,10.03,0,1.22,25.18,0,0.01,0.57,0,0,0,6.98,0.01,19.37,27.54,46.91,9.5,1.06,0.08
242.22,0.03,0,0,0,0,0.14,0,0,0.02,0.03,4.29,0,0.14,11.21,0.04,0.08,-1,0,0,11.47,-1,0.08,4.37,8.2,12.57,1.26,0.1,0.06
243.26,0.07,0,0,0,0,0.15,0,0,0.02,0.04,5.3,0,0.16,12.04,0.04,0.08,-1,0,0,12.31,-1,0.08,4.73,8.18,12.92,1.11,0.09,0.06
244.86,0.07,0,0,0,0,0.19,0,0,0.04,0.04,6.4,0,0.15,12.74,0.04,0.1,-1,0,0,13.02,-1,0.09,4.88,8.29,13.17,1.13,0.08,0.08
245.49,0.3,0,0,0,0,0.3,0,0,0.02,0.05,6.81,0,0.15,12.99,0.02,0.1,-1,0,0,13.25,-1,0.1,5.23,8.7,13.94,1.27,0.08,0.09
252.28,1.17,0,0,0,0,0.32,0,0,-1,0.03,4.74,0,0.15,14.12,0.01,0.09,-1,0,0,14.36,-1,0.08,4.99,8.47,13.45,1.03,0.09,0.09
243.63,0.75,0,0,0,0,0.53,0,0,0.02,0.03,4.2,0,0.25,17.08,0,0.09,-1,0,0,17.42,-1,0.07,4.79,14.75,19.54,1.06,0.1,1.9
248.15,4.6,0,0,0,0,0.42,0,0,0.03,0.04,6.2,0,0.29,14.9,0.01,0.1,-1,0,0,15.3,-1,0.04,5,15.07,20.07,1.4,0.1,1.9
257.55,1.24,0,0,0,0,0.45,0,0,0.34,0.03,6.85,0,0.23,11.95,0.04,0.05,-1,0,0,12.27,-1,0.04,5.03,16.02,21.05,2.02,0.15,1.58
241.92,3.35,0,0,0,0,0.39,0,0,0.33,0.04,5.33,0,0.22,17.56,0.05,0.07,-1,0,0,17.89,-1,0.06,5.46,16.99,22.45,1.34,0.18,0.57
253.2,2.7,0,0,0,0,0.2,0,0,0,0,4.62,0,0.2,14.8,0,0.1,0,0,0,15.13,9.2,0.1,5.77,19.24,25.01,1.44,0.24,0.47
249.67,2.77,0,0,0,0,0.37,0,0,0.04,0.07,4.87,0,0.16,16.12,-1,0.08,-1,0,0,16.36,-1,0.05,6.31,20.1,26.41,1.89,0.29,0.45
249.97,3.56,0,0,0,0,0.34,0,0,0.07,0.06,6.04,0,0.2,16.79,0.01,0.08,-1,0,0,17.08,-1,0.09,5.81,17.02,22.83,2.31,0.14,0.4
252.75,3.85,0,0,0,0,0.37,0,0,0.09,0.1,6.28,0,0.23,17.65,0.01,0.11,-1,0,0,18,-1,0.09,5.98,15.13,21.11,2.38,0.14,0.4
254.23,5.36,0,0,0,0,0.41,0,0,0.09,0.14,7.99,0,0.35,22.67,0.01,0.14,-1,0,0,23.17,-1,0.11,6.31,15.06,21.37,2.38,0.14,0.29
265.23,6.17,0,0,0,0,0.41,0,0,0.1,0.17,9.19,0,0.36,22.43,0.02,0.14,-1,0,0,22.95,-1,0.16,6.58,13.78,20.35,2.59,0.16,0.5
295.85,4,0,0,0,0,0.31,0,0,0.1,0.16,8.4,0,0.33,23.08,0.02,0.12,-1,0,0,23.54,-1,0.15,7.25,13.86,21.11,2.54,0.23,0.5
292.97,3.79,0,0,0,0,0.32,0,0,0.18,0.19,9.16,0,0.35,33.98,0.01,0.17,-1,0,0,34.51,-1,0.09,2.9,9.2,12.1,2.48,1.57,-1
